SaleId,CustomerId,Flower,Quantity,TotalSale,SaleDate,StoreId
7120,563,Peony,13,40,2023-03-19,13
7121,163,Daisy,15,95,2023-08-02,16
7122,229,Lily,1,94,2023-07-16,17
7123,420,Lily,16,65,2023-05-22,22
7124,33,Rose,7,15,2024-03-02,10
7125,480,Lily,11,70,2023-06-07,12
7126,323,Lily,10,87,2023-04-02,3
7127,287,Peony,14,98,2023-12-06,6
7128,716,Tulip,18,50,2023-05-23,21
7129,596,Chrysanthemum,20,32,2023-04-03,18
7130,746,Peony,19,15,2024-02-21,11
7131,77,Sunflower,7,94,2023-07-19,15
7132,81,Lily,9,41,2023-11-20,17
7133,273,Peony,17,78,2023-06-09,7
7134,684,Carnation,15,61,2023-12-21,1
7135,422,Rose,6,89,2024-02-07,7
7136,907,Carnation,11,69,2024-02-29,15
7137,106,Orchid,14,20,2023-12-07,13
7138,294,Daisy,1,54,2023-07-07,7
7139,320,Orchid,16,44,2023-07-18,3
7140,778,Violet,16,51,2024-01-18,8
7141,727,Rose,8,42,2023-10-23,16
7142,367,Violet,13,74,2024-02-25,22
7143,556,Orchid,17,22,2023-07-06,11
7144,343,Sunflower,12,22,2023-12-24,7
7145,933,Peony,11,63,2023-03-11,9
7146,508,Tulip,1,37,2023-12-22,25
7147,482,Sunflower,15,76,2024-02-19,18
7148,520,Tulip,14,60,2023-06-18,23
7149,660,Lily,17,13,2023-05-23,16
7150,365,Sunflower,20,18,2023-09-14,1
7151,627,Peony,20,55,2023-04-16,6
7152,76,Rose,1,94,2023-07-02,5
7153,233,Chrysanthemum,2,20,2023-04-03,5
7154,822,Tulip,8,58,2023-03-14,3
7155,520,Tulip,10,33,2023-07-24,16
7156,624,Carnation,6,31,2023-10-14,2
7157,798,Sunflower,17,80,2023-05-03,10
7158,1000,Carnation,17,9,2023-09-02,10
7159,162,Peony,17,93,2023-10-02,19
7160,280,Daisy,12,46,2023-04-12,2
7161,895,Tulip,12,55,2023-06-10,2
7162,939,Tulip,20,4,2023-05-07,19
7163,462,Daisy,13,69,2023-09-25,7
7164,962,Daisy,12,28,2023-08-03,19
7165,475,Daisy,4,80,2023-05-31,23
7166,804,Lily,20,62,2023-10-22,19
7167,593,Tulip,7,85,2023-10-09,10
7168,876,Violet,10,8,2023-09-22,9
7169,29,Chrysanthemum,12,10,2023-05-05,10
7170,938,Chrysanthemum,7,91,2023-03-26,22
7171,251,Chrysanthemum,13,31,2023-11-06,1
7172,786,Lily,10,96,2023-09-24,17
7173,863,Sunflower,18,14,2024-01-23,18
7174,267,Sunflower,5,86,2023-05-28,23
7175,455,Rose,17,84,2023-06-09,7
7176,806,Violet,13,67,2023-09-24,10
7177,13,Carnation,19,52,2023-11-30,16
7178,554,Rose,8,23,2023-12-18,13
7179,660,Tulip,5,22,2023-05-11,16
7180,275,Peony,1,21,2023-05-19,22
7181,759,Sunflower,8,72,2023-11-13,16
7182,469,Tulip,9,47,2023-05-06,13
7183,122,Violet,13,15,2023-10-20,10
7184,527,Rose,12,94,2023-09-22,24
7185,755,Sunflower,5,22,2023-05-15,24
7186,158,Peony,5,47,2024-02-15,23
7187,448,Peony,20,54,2023-06-24,6
7188,824,Rose,8,34,2023-09-04,13
7189,548,Daisy,17,27,2023-08-27,8
7190,853,Chrysanthemum,18,26,2023-09-25,9
7191,750,Orchid,19,2,2023-08-09,7
7192,871,Peony,6,71,2023-12-17,25
7193,545,Orchid,9,91,2023-07-27,2
7194,349,Rose,6,77,2023-06-28,7
7195,800,Rose,6,36,2023-11-08,17
7196,454,Lily,12,3,2023-07-17,10
7197,847,Sunflower,12,40,2023-05-29,4
7198,550,Lily,13,28,2023-11-29,4
7199,488,Violet,12,43,2023-12-09,15
7200,476,Lily,3,15,2024-03-06,20
7201,765,Sunflower,8,92,2023-08-03,16
7202,228,Violet,6,20,2023-10-28,5
7203,712,Sunflower,8,81,2023-10-20,23
7204,649,Daisy,10,9,2024-01-26,3
7205,596,Tulip,4,85,2023-11-19,14
7206,288,Daisy,2,27,2023-12-30,10
7207,119,Daisy,18,44,2023-09-25,6
7208,230,Violet,7,49,2023-07-23,8
7209,310,Lily,4,49,2023-06-27,20
7210,648,Daisy,10,41,2024-02-10,9
7211,992,Sunflower,3,60,2023-06-20,16
7212,59,Sunflower,17,37,2023-10-23,24
7213,210,Chrysanthemum,10,71,2023-05-02,2
7214,789,Lily,3,51,2023-06-18,20
7215,452,Violet,10,44,2023-06-16,25
7216,212,Daisy,20,83,2023-08-05,11
7217,293,Daisy,4,91,2023-05-16,20
7218,992,Rose,2,84,2023-12-06,7
7219,340,Carnation,6,37,2023-11-25,25
7220,392,Daisy,3,12,2023-07-12,25
7221,393,Carnation,11,32,2023-06-08,25
7222,275,Daisy,16,68,2023-12-12,11
7223,377,Daisy,13,71,2023-12-12,20
7224,674,Peony,3,70,2023-09-29,10
7225,891,Rose,3,65,2023-07-16,6
7226,749,Peony,12,92,2023-05-09,9
7227,526,Orchid,8,59,2023-09-02,5
7228,212,Violet,19,76,2023-05-16,25
7229,856,Violet,20,15,2024-02-20,13
7230,298,Peony,4,25,2023-08-21,25
7231,986,Tulip,19,78,2023-07-11,9
7232,173,Orchid,4,90,2023-08-13,18
7233,594,Daisy,2,32,2023-05-25,11
7234,74,Peony,17,44,2023-11-12,11
7235,231,Daisy,13,10,2023-06-30,23
7236,403,Peony,5,77,2024-02-15,24
7237,360,Tulip,10,59,2023-09-17,11
7238,88,Rose,18,17,2023-03-25,13
7239,97,Carnation,10,0,2023-06-17,16
7240,429,Carnation,14,71,2024-01-25,18
7241,379,Lily,5,91,2023-09-15,22
7242,77,Peony,5,78,2023-12-25,17
7243,165,Sunflower,13,54,2023-12-04,11
7244,458,Carnation,2,94,2023-11-25,16
7245,61,Tulip,11,54,2023-10-12,10
7246,668,Rose,12,79,2023-07-04,21
7247,343,Daisy,11,38,2023-10-08,6
7248,216,Lily,5,80,2024-01-11,7
7249,445,Peony,3,25,2023-05-28,22
7250,97,Rose,7,30,2024-01-03,19
7251,727,Orchid,18,90,2023-09-06,10
7252,316,Lily,10,77,2024-02-01,23
7253,33,Peony,4,59,2023-10-26,4
7254,63,Carnation,7,2,2023-05-17,23
7255,702,Sunflower,2,19,2023-07-29,5
7256,890,Rose,6,37,2023-09-04,20
7257,268,Chrysanthemum,4,14,2024-02-23,4
7258,263,Carnation,17,27,2024-02-26,6
7259,169,Rose,15,73,2023-03-26,25
7260,362,Violet,4,36,2023-10-28,16
7261,826,Carnation,11,75,2023-09-25,21
7262,627,Lily,5,57,2024-02-27,13
7263,476,Carnation,3,19,2023-05-11,22
7264,526,Violet,9,84,2023-11-28,17
7265,864,Chrysanthemum,13,23,2023-05-01,16
7266,155,Daisy,9,58,2023-06-10,19
7267,466,Chrysanthemum,13,75,2023-03-11,21
7268,967,Violet,11,45,2024-03-01,21
7269,692,Rose,14,99,2023-09-29,15
7270,817,Peony,4,42,2023-07-17,14
7271,309,Orchid,2,91,2023-06-15,23
7272,638,Carnation,13,58,2023-07-31,16
7273,348,Sunflower,6,71,2023-05-25,21
7274,606,Lily,18,85,2023-06-29,24
7275,459,Orchid,9,49,2023-03-26,8
7276,269,Rose,14,75,2023-07-24,10
7277,459,Orchid,7,21,2023-06-30,22
7278,922,Daisy,19,59,2023-11-15,11
7279,438,Tulip,16,57,2023-11-16,12
7280,531,Carnation,19,81,2023-03-27,24
7281,284,Violet,19,71,2023-05-01,15
7282,46,Carnation,20,85,2024-01-20,21
7283,260,Rose,10,78,2023-11-23,6
7284,116,Violet,18,98,2023-06-09,7
7285,49,Sunflower,11,70,2023-03-31,23
7286,858,Carnation,8,9,2023-11-05,15
7287,688,Rose,2,69,2023-06-25,21
7288,420,Tulip,9,35,2023-12-17,8
7289,180,Tulip,15,74,2023-11-30,3
7290,454,Orchid,5,72,2023-04-17,14
7291,206,Carnation,6,27,2023-06-04,14
7292,926,Tulip,12,30,2023-05-02,5
7293,491,Daisy,17,54,2023-07-30,13
7294,975,Daisy,1,94,2023-04-04,21
7295,81,Daisy,4,60,2023-03-12,19
7296,195,Sunflower,9,80,2023-05-08,17
7297,152,Rose,2,98,2024-02-13,24
7298,432,Peony,19,68,2024-01-26,10
7299,59,Tulip,2,66,2023-08-05,5
7300,612,Chrysanthemum,4,12,2023-08-17,22
7301,454,Tulip,13,91,2023-09-25,24
7302,833,Rose,4,32,2024-01-21,11
7303,866,Tulip,13,24,2024-01-27,9
7304,30,Tulip,5,4,2023-04-18,16
7305,20,Orchid,17,97,2023-08-21,8
7306,158,Tulip,16,85,2024-02-24,18
7307,457,Sunflower,1,72,2023-09-06,12
7308,875,Tulip,12,40,2023-07-31,13
7309,625,Daisy,17,36,2023-08-16,21
7310,944,Chrysanthemum,17,69,2024-01-12,17
7311,866,Violet,4,98,2023-12-09,8
7312,552,Peony,3,42,2023-05-03,1
7313,941,Sunflower,2,11,2023-10-05,4
7314,86,Chrysanthemum,20,32,2023-12-04,5
7315,14,Orchid,16,14,2023-11-19,4
7316,562,Sunflower,13,4,2023-08-03,8
7317,493,Tulip,10,9,2023-10-31,8
7318,77,Tulip,8,84,2023-05-23,25
7319,838,Carnation,8,39,2024-03-07,17
7320,972,Chrysanthemum,1,57,2023-04-21,17
7321,850,Sunflower,15,92,2023-10-12,11
7322,373,Tulip,8,34,2023-10-31,9
7323,691,Rose,15,93,2023-06-26,15
7324,51,Orchid,3,40,2024-02-29,21
7325,162,Chrysanthemum,4,31,2024-01-13,14
7326,301,Violet,10,84,2023-11-03,3
7327,436,Carnation,7,94,2024-01-15,7
7328,354,Tulip,18,95,2023-03-09,10
7329,258,Orchid,19,88,2023-10-16,11
7330,20,Sunflower,3,62,2023-09-22,18
7331,934,Orchid,7,18,2023-04-27,13
7332,454,Orchid,7,16,2024-02-14,7
7333,512,Violet,12,80,2023-08-31,12
7334,205,Chrysanthemum,17,59,2024-02-27,20
7335,801,Chrysanthemum,3,73,2023-10-05,25
7336,414,Violet,6,41,2023-10-17,3
7337,999,Chrysanthemum,12,32,2023-03-19,9
7338,2,Carnation,5,85,2023-11-13,12
7339,589,Peony,10,46,2023-10-24,13
7340,300,Carnation,6,85,2023-03-10,2
7341,789,Chrysanthemum,12,20,2023-08-16,5
7342,978,Carnation,20,11,2023-06-26,2
7343,555,Peony,16,62,2023-04-02,24
7344,956,Chrysanthemum,18,27,2023-09-08,1
7345,879,Sunflower,3,39,2023-06-04,2
7346,948,Sunflower,14,45,2023-08-03,18
7347,739,Chrysanthemum,2,67,2023-12-24,13
7348,135,Peony,19,85,2024-02-05,11
7349,884,Carnation,3,83,2023-06-18,6
7350,641,Peony,14,77,2023-08-12,2
7351,11,Daisy,4,13,2023-05-08,20
7352,145,Rose,5,42,2023-03-20,8
7353,148,Carnation,13,5,2023-11-02,17
7354,435,Chrysanthemum,11,82,2023-05-06,19
7355,257,Carnation,8,69,2023-12-10,12
7356,170,Daisy,6,26,2023-08-30,24
7357,882,Orchid,20,72,2023-12-10,18
7358,344,Sunflower,16,22,2024-02-17,19
7359,775,Chrysanthemum,13,77,2024-01-20,15
7360,499,Lily,14,76,2023-09-05,9
7361,45,Lily,1,53,2023-11-07,17
7362,312,Peony,3,30,2023-07-11,3
7363,691,Peony,17,68,2023-07-06,4
7364,20,Daisy,7,30,2024-02-19,8
7365,698,Chrysanthemum,9,65,2023-04-26,16
7366,546,Peony,16,92,2023-04-15,19
7367,80,Daisy,6,33,2023-07-01,10
7368,834,Carnation,17,53,2023-12-31,4
7369,161,Lily,13,16,2023-10-04,18
7370,409,Carnation,6,75,2023-05-12,5
7371,458,Daisy,16,74,2024-01-05,8
7372,608,Orchid,9,2,2023-11-16,3
7373,270,Sunflower,16,12,2023-12-22,13
7374,481,Violet,15,66,2023-12-29,4
7375,963,Lily,2,57,2023-04-30,5
7376,960,Lily,15,76,2023-10-18,15
7377,667,Daisy,9,8,2023-04-25,10
7378,808,Violet,6,30,2023-04-02,3
7379,798,Peony,2,89,2023-05-29,1
7380,760,Tulip,18,94,2023-10-21,4
7381,323,Tulip,12,22,2023-12-10,11
7382,127,Chrysanthemum,8,17,2024-02-03,1
7383,872,Violet,12,7,2024-03-03,7
7384,46,Violet,14,12,2024-01-16,23
7385,570,Rose,11,64,2023-07-29,6
7386,698,Rose,8,90,2023-11-30,20
7387,356,Carnation,19,60,2024-01-07,15
7388,856,Peony,2,57,2023-07-14,7
7389,474,Tulip,8,3,2023-10-23,5
7390,389,Carnation,17,50,2023-07-18,8
7391,717,Rose,8,14,2023-09-24,25
7392,199,Orchid,1,85,2023-04-24,17
7393,185,Lily,13,67,2023-10-14,22
7394,61,Tulip,12,59,2023-07-18,25
7395,719,Violet,2,72,2024-02-19,17
7396,11,Carnation,14,66,2023-09-29,25
7397,855,Sunflower,20,52,2023-05-23,12
7398,495,Violet,10,83,2023-10-29,20
7399,426,Sunflower,6,71,2023-08-02,3
7400,664,Lily,15,98,2023-06-29,18
7401,932,Lily,3,97,2023-05-11,14
7402,104,Sunflower,12,63,2024-01-12,8
7403,477,Daisy,6,90,2023-03-25,22
7404,888,Lily,2,87,2023-05-21,25
7405,929,Daisy,16,57,2024-02-02,21
7406,842,Sunflower,19,85,2023-06-06,8
7407,160,Rose,8,42,2023-08-25,25
7408,196,Tulip,15,11,2023-11-29,15
7409,189,Lily,20,64,2023-04-06,9
7410,500,Rose,7,42,2023-07-17,10
7411,741,Peony,5,41,2023-05-26,17
7412,791,Violet,9,16,2024-01-02,4
7413,710,Chrysanthemum,17,69,2023-08-26,10
7414,833,Carnation,8,28,2023-05-14,13
7415,585,Lily,18,60,2023-11-16,1
7416,373,Daisy,15,41,2024-02-13,8
7417,903,Daisy,19,90,2023-03-31,20
7418,276,Chrysanthemum,8,0,2023-09-01,8
7419,575,Daisy,16,51,2024-02-19,3
7420,555,Chrysanthemum,20,35,2023-03-22,18
7421,34,Orchid,11,27,2024-01-20,17
7422,460,Lily,19,2,2023-04-25,22
7423,405,Carnation,11,69,2023-09-22,6
7424,139,Rose,1,63,2024-01-03,22
7425,175,Lily,10,23,2023-05-30,22
7426,716,Lily,7,70,2023-08-20,22
7427,6,Carnation,17,16,2023-08-09,16
7428,436,Violet,10,73,2023-06-12,12
7429,678,Sunflower,6,77,2023-12-03,4
7430,198,Violet,6,85,2024-02-05,4
7431,237,Peony,10,72,2023-10-24,10
7432,124,Tulip,3,70,2023-07-01,25
7433,237,Orchid,4,65,2023-03-17,19
7434,49,Rose,2,7,2023-05-27,23
7435,238,Lily,12,13,2023-08-09,22
7436,472,Rose,13,45,2023-05-18,2
7437,813,Rose,10,18,2023-10-23,13
7438,616,Sunflower,4,92,2023-04-17,20
7439,720,Lily,17,52,2023-11-11,14
7440,402,Rose,2,65,2023-08-21,14
7441,114,Sunflower,19,71,2023-11-06,11
7442,95,Carnation,13,4,2023-12-30,8
7443,919,Chrysanthemum,7,59,2023-12-05,1
7444,337,Peony,17,16,2023-08-18,9
7445,717,Tulip,9,81,2023-09-25,10
7446,98,Tulip,6,5,2023-08-22,25
7447,682,Chrysanthemum,3,69,2024-03-03,20
7448,471,Peony,20,59,2024-01-26,12
7449,195,Tulip,17,80,2023-07-05,21
7450,891,Sunflower,6,83,2023-11-23,18
7451,162,Chrysanthemum,13,98,2023-11-26,21
7452,425,Daisy,6,53,2023-06-28,20
7453,821,Orchid,1,40,2023-03-26,14
7454,369,Rose,4,15,2024-02-16,20
7455,195,Sunflower,6,86,2023-11-19,15
7456,560,Rose,20,66,2023-10-21,20
7457,609,Orchid,9,82,2023-06-14,24
7458,364,Rose,10,85,2023-03-18,25
7459,16,Peony,3,91,2023-03-21,11
7460,968,Daisy,12,2,2024-01-12,8
7461,779,Daisy,11,37,2023-11-11,15
7462,549,Lily,14,15,2023-12-29,4
7463,804,Violet,6,90,2023-11-18,2
7464,176,Carnation,14,24,2023-12-29,6
7465,695,Orchid,2,13,2023-06-15,1
7466,415,Peony,6,29,2023-11-15,9
7467,690,Daisy,5,68,2023-11-18,21
7468,484,Peony,4,34,2023-05-05,17
7469,660,Violet,12,43,2023-07-10,21
7470,872,Peony,2,4,2024-01-13,9
7471,608,Chrysanthemum,10,78,2023-12-01,22
7472,121,Violet,19,53,2023-08-15,23
7473,602,Orchid,18,27,2023-10-27,19
7474,474,Lily,17,24,2023-12-29,23
7475,814,Carnation,5,10,2023-07-11,11
7476,85,Chrysanthemum,5,7,2023-05-27,24
7477,424,Peony,18,38,2023-11-27,9
7478,121,Tulip,14,62,2023-06-27,9
7479,428,Rose,14,47,2023-04-16,12
7480,336,Lily,3,99,2023-12-24,14
7481,335,Rose,13,22,2023-11-15,23
7482,146,Carnation,7,92,2024-02-11,12
7483,1000,Violet,6,17,2023-04-06,19
7484,641,Orchid,12,4,2023-08-17,18
7485,335,Chrysanthemum,11,79,2024-02-14,7
7486,465,Daisy,20,58,2023-07-29,22
7487,925,Daisy,10,75,2024-02-15,13
7488,792,Carnation,2,81,2024-01-14,4
7489,827,Peony,16,46,2023-07-13,19
7490,742,Rose,2,34,2023-09-08,23
7491,476,Sunflower,19,5,2023-04-03,9
7492,713,Chrysanthemum,16,80,2023-09-15,11
7493,710,Daisy,6,81,2023-10-14,20
7494,185,Chrysanthemum,5,70,2023-12-29,16
7495,325,Sunflower,14,79,2023-09-23,24
7496,106,Chrysanthemum,8,34,2023-07-02,21
7497,404,Tulip,4,32,2023-12-07,20
7498,573,Lily,11,32,2023-08-03,14
7499,586,Tulip,18,59,2024-02-01,19
7500,175,Daisy,19,12,2023-04-12,21
7501,801,Tulip,8,62,2024-02-10,10
7502,115,Lily,17,41,2024-01-31,18
7503,370,Rose,8,74,2023-12-03,10
7504,670,Orchid,10,87,2024-02-06,11
7505,407,Tulip,19,71,2023-12-01,17
7506,299,Sunflower,20,65,2023-04-09,25
7507,562,Sunflower,16,58,2023-10-06,25
7508,731,Daisy,1,97,2024-03-02,23
7509,492,Daisy,1,25,2023-12-06,19
7510,811,Peony,8,9,2023-10-25,3
7511,459,Daisy,17,54,2023-03-30,16
7512,368,Sunflower,10,12,2023-06-15,8
7513,710,Chrysanthemum,10,63,2024-02-17,15
7514,33,Orchid,2,34,2024-01-13,9
7515,465,Violet,14,26,2023-05-30,23
7516,624,Violet,16,25,2023-06-01,7
7517,577,Violet,14,92,2024-02-07,8
7518,444,Orchid,12,59,2023-03-31,16
7519,357,Peony,20,98,2023-08-08,18
7520,476,Chrysanthemum,11,54,2023-06-04,13
7521,195,Violet,2,97,2023-12-22,18
7522,277,Carnation,6,17,2024-02-21,20
7523,58,Rose,18,9,2023-08-10,19
7524,106,Chrysanthemum,9,76,2023-08-09,4
7525,45,Orchid,13,60,2023-06-30,13
7526,50,Sunflower,4,25,2023-10-18,25
7527,273,Sunflower,12,72,2023-10-05,20
7528,314,Carnation,19,22,2023-12-28,20
7529,650,Rose,4,17,2023-10-06,25
7530,88,Carnation,6,60,2023-11-17,13
7531,771,Peony,1,98,2024-02-08,19
7532,370,Lily,6,4,2023-11-03,5
7533,284,Sunflower,1,40,2023-09-08,1
7534,297,Violet,20,16,2023-09-27,9
7535,450,Lily,7,56,2023-05-22,18
7536,802,Violet,4,15,2023-05-22,17
7537,369,Rose,10,17,2023-07-04,24
7538,320,Sunflower,7,71,2023-09-27,11
7539,365,Sunflower,13,5,2023-03-17,4
7540,40,Chrysanthemum,2,86,2023-03-26,15
7541,467,Tulip,17,18,2024-02-15,25
7542,42,Carnation,4,24,2023-10-26,9
7543,64,Violet,18,71,2023-05-02,17
7544,626,Violet,5,76,2023-04-01,16
7545,949,Orchid,2,29,2024-02-20,10
7546,954,Rose,9,5,2023-04-26,5
7547,660,Rose,13,60,2023-03-15,3
7548,601,Orchid,9,1,2023-05-05,5
7549,99,Rose,9,14,2023-03-25,19
7550,54,Rose,15,22,2023-11-21,14
7551,456,Carnation,11,6,2023-05-13,22
7552,971,Carnation,7,57,2024-01-19,22
7553,488,Violet,6,27,2023-06-30,12
7554,983,Carnation,9,38,2023-12-10,2
7555,208,Peony,8,76,2023-08-03,3
7556,436,Rose,1,95,2023-07-26,17
7557,598,Lily,6,67,2024-03-07,12
7558,437,Daisy,20,55,2023-08-17,16
7559,874,Orchid,18,96,2023-07-02,5
7560,312,Orchid,1,69,2023-11-20,6
7561,265,Tulip,19,38,2023-09-30,2
7562,649,Lily,8,50,2024-02-07,24
7563,889,Daisy,12,73,2024-02-12,21
7564,429,Peony,14,19,2023-10-01,5
7565,322,Tulip,4,38,2024-02-12,8
7566,1000,Lily,12,77,2024-02-28,11
7567,589,Daisy,12,56,2023-12-13,7
7568,754,Rose,9,34,2024-03-06,25
7569,330,Orchid,16,65,2023-04-30,13
7570,908,Sunflower,14,89,2023-06-20,15
7571,370,Daisy,2,96,2024-01-05,3
7572,687,Peony,5,11,2024-01-28,24
7573,770,Peony,14,32,2023-08-09,12
7574,661,Sunflower,15,95,2023-06-27,1
7575,134,Rose,16,65,2023-04-28,14
7576,194,Chrysanthemum,8,66,2023-06-22,11
7577,296,Sunflower,16,8,2023-08-12,11
7578,595,Violet,17,79,2023-07-29,15
7579,537,Carnation,16,57,2023-08-21,23
7580,174,Sunflower,8,70,2023-11-30,20
7581,55,Orchid,14,28,2023-11-15,1
7582,836,Violet,13,98,2023-09-23,9
7583,502,Tulip,13,98,2023-10-27,21
7584,929,Peony,7,81,2023-05-17,13
7585,605,Chrysanthemum,18,88,2023-05-06,23
7586,371,Rose,7,58,2023-04-15,21
7587,16,Tulip,17,69,2023-05-01,20
7588,667,Orchid,20,20,2024-02-20,11
7589,321,Daisy,20,83,2023-08-21,2
7590,192,Orchid,20,17,2023-09-28,11
7591,977,Rose,11,15,2023-04-10,15
7592,935,Lily,13,68,2023-05-29,14
7593,24,Rose,16,44,2024-02-13,12
7594,660,Orchid,7,95,2023-10-22,17
7595,695,Daisy,4,42,2023-08-29,12
7596,82,Sunflower,16,3,2023-08-01,1
7597,992,Sunflower,9,26,2023-10-06,16
7598,167,Lily,13,54,2023-09-09,9
7599,443,Lily,11,90,2023-10-22,21
7600,66,Tulip,19,85,2023-06-12,12
7601,4,Violet,14,6,2023-07-12,24
7602,741,Chrysanthemum,2,12,2023-05-25,16
7603,90,Violet,1,85,2023-05-20,13
7604,107,Tulip,17,88,2023-11-22,4
7605,377,Carnation,8,21,2023-09-20,20
7606,349,Daisy,18,74,2024-02-24,24
7607,816,Carnation,10,33,2023-05-18,18
7608,230,Violet,9,25,2023-06-28,4
7609,492,Sunflower,18,21,2023-05-03,10
7610,148,Rose,19,82,2024-02-18,7
7611,309,Tulip,12,68,2023-10-24,21
7612,862,Lily,4,41,2023-08-12,16
7613,75,Orchid,16,48,2023-08-24,10
7614,388,Sunflower,3,5,2023-10-24,2
7615,533,Chrysanthemum,8,58,2023-09-11,2
7616,94,Tulip,4,97,2023-11-08,21
7617,594,Chrysanthemum,16,29,2024-01-29,22
7618,680,Daisy,2,10,2023-10-31,4
7619,936,Violet,1,69,2023-10-07,20
7620,535,Orchid,7,48,2023-05-03,17
7621,936,Tulip,2,81,2023-12-29,9
7622,550,Sunflower,3,24,2023-12-20,24
7623,759,Violet,15,94,2023-10-31,3
7624,735,Lily,10,5,2023-06-18,21
7625,231,Sunflower,2,41,2023-09-10,24
7626,87,Violet,6,64,2023-11-06,14
7627,821,Chrysanthemum,8,93,2023-06-08,16
7628,692,Violet,20,6,2023-06-13,4
7629,937,Rose,10,9,2023-03-16,23
7630,919,Daisy,19,79,2024-02-12,2
7631,325,Lily,1,58,2023-09-24,11
7632,793,Rose,19,23,2024-02-26,15
7633,726,Lily,7,64,2023-04-22,23
7634,288,Lily,5,25,2023-11-23,11
7635,429,Violet,14,26,2024-03-02,24
7636,523,Chrysanthemum,1,45,2023-12-22,6
7637,48,Daisy,10,61,2023-05-21,12
7638,917,Lily,2,9,2023-09-29,17
7639,845,Orchid,1,14,2023-07-09,2
7640,887,Violet,9,73,2023-09-28,13
7641,648,Sunflower,2,73,2023-08-11,17
7642,433,Carnation,15,69,2023-10-09,9
7643,515,Sunflower,11,21,2023-08-11,21
7644,189,Carnation,15,22,2023-10-14,16
7645,156,Carnation,19,71,2023-06-11,8
7646,959,Sunflower,18,71,2024-02-19,1
7647,834,Daisy,8,73,2023-12-30,25
7648,766,Peony,10,86,2023-11-29,1
7649,692,Peony,14,94,2023-08-05,13
7650,128,Daisy,1,4,2023-08-31,1
7651,304,Carnation,13,76,2023-10-19,21
7652,270,Carnation,18,34,2023-10-28,3
7653,19,Tulip,20,64,2023-06-12,21
7654,605,Tulip,4,89,2023-06-02,23
7655,975,Sunflower,4,95,2023-07-22,12
7656,304,Tulip,18,87,2023-08-03,6
7657,876,Lily,6,20,2023-03-15,19
7658,914,Lily,9,49,2023-10-07,23
7659,295,Orchid,8,61,2024-01-11,18
7660,831,Lily,2,12,2023-12-28,19
7661,918,Sunflower,9,99,2023-09-15,14
7662,244,Peony,10,85,2023-08-07,20
7663,555,Sunflower,20,80,2023-08-29,10
7664,428,Violet,5,66,2023-08-07,2
7665,827,Tulip,1,41,2024-02-12,6
7666,755,Violet,16,88,2023-08-11,17
7667,415,Violet,17,28,2023-08-24,3
7668,30,Lily,7,13,2023-07-16,14
7669,927,Orchid,9,75,2023-11-17,2
7670,719,Sunflower,1,27,2023-11-05,24
7671,953,Tulip,3,96,2023-10-12,16
7672,31,Daisy,10,46,2023-04-16,15
7673,320,Chrysanthemum,2,6,2024-02-14,13
7674,19,Sunflower,12,5,2023-04-30,6
7675,331,Tulip,5,16,2023-11-17,2
7676,214,Chrysanthemum,18,97,2023-07-21,6
7677,436,Daisy,13,22,2023-08-21,5
7678,467,Lily,2,72,2023-03-25,9
7679,125,Peony,20,83,2023-07-24,13
7680,11,Orchid,11,17,2023-08-03,22
7681,149,Daisy,7,88,2023-07-18,7
7682,968,Chrysanthemum,19,71,2023-12-06,5
7683,881,Lily,4,57,2023-11-30,4
7684,126,Daisy,4,37,2023-10-08,19
7685,460,Carnation,4,94,2023-06-10,19
7686,308,Tulip,14,84,2023-06-01,18
7687,386,Sunflower,12,43,2023-09-15,24
7688,703,Carnation,2,49,2023-05-19,15
7689,711,Chrysanthemum,19,38,2024-02-26,2
7690,331,Sunflower,1,75,2024-01-27,13
7691,778,Carnation,6,13,2023-03-28,15
7692,952,Carnation,16,1,2023-06-19,22
7693,973,Carnation,18,6,2023-08-20,18
7694,600,Lily,15,26,2024-02-26,10
7695,945,Carnation,9,47,2023-07-01,13
7696,80,Tulip,5,71,2023-08-03,7
7697,569,Lily,14,14,2023-09-25,23
7698,58,Tulip,6,90,2024-02-20,20
7699,856,Violet,3,18,2024-01-16,10
7700,862,Daisy,2,98,2024-01-31,3
7701,252,Daisy,15,50,2023-08-14,15
7702,524,Violet,19,87,2023-11-12,24
7703,887,Orchid,14,54,2023-06-19,6
7704,983,Orchid,7,84,2023-05-21,6
7705,967,Violet,13,25,2024-02-04,6
7706,14,Lily,17,64,2024-01-09,12
7707,61,Carnation,8,43,2024-02-19,8
7708,109,Carnation,17,39,2023-05-25,19
7709,101,Peony,15,0,2024-01-28,10
7710,215,Chrysanthemum,2,29,2023-06-24,6
7711,688,Rose,3,35,2023-10-07,1
7712,812,Rose,7,70,2024-01-17,15
7713,892,Rose,18,16,2023-03-23,2
7714,759,Daisy,4,49,2023-06-01,12
7715,185,Orchid,13,91,2024-03-01,23
7716,557,Daisy,8,95,2023-11-16,2
7717,958,Rose,5,13,2024-01-13,9
7718,524,Sunflower,3,29,2023-05-18,1
7719,785,Orchid,16,79,2023-10-10,22
7720,658,Carnation,13,82,2024-01-05,16
7721,105,Orchid,2,88,2024-01-07,13
7722,389,Sunflower,13,49,2024-01-29,6
7723,157,Tulip,5,70,2023-12-01,13
7724,230,Orchid,19,51,2023-11-03,22
